0	#textlines	0
1	#lines	1
1	#textlines	0
2	#lines	1
2	#textlines	0
3	#textlines	0
4	the	5
4	sir	1
4	strand	1
4	by	1
4	et	1
4	in	1
4	majesty	1
4	propernoun	1
4	volume	1
4	personalname	4
4	#allcapswords	49
4	romannumeral	1
4	son	1
4	three	1
4	first	1
4	of	4
4	w	1
4	west	1
4	and	3
4	line	1
4	history	1
4	public	1
4	placename	4
4	#sequentialcaps	2
4	#lines	21
4	#maxinitial	4
4	#caplines	18
4	#startwname	6
4	#periods	11
4	#stdev	2330
4	#maxpair	5
4	#startwrubric	1
4	#commas	9
4	#endwpunct	11
4	#textlines	21
4	wordNotInVocab	54
5	#textlines	0
6	essays	1
6	next	1
6	also	1
6	narrative	1
6	reader	1
6	arabic2digit	1
6	of	9
6	has	1
6	volume	3
6	with	1
6	subjects	1
6	well	1
6	my	1
6	will	2
6	am	1
6	first	1
6	series	1
6	as	3
6	many	1
6	and	3
6	general	1
6	between	1
6	i	3
6	literature	1
6	#allcapswords	5
6	to	3
6	placename	2
6	having	1
6	the	22
6	this	1
6	be	1
6	or	2
6	by	2
6	purpose	1
6	are	2
6	years	1
6	in	3
6	they	1
6	historical	1
6	aside	1
6	any	2
6	all	1
6	is	1
6	period	1
6	for	1
6	german	1
6	notes	1
6	christianity	1
6	account	1
6	fine	1
6	upon	3
6	full	1
6	cast	1
6	third	2
6	principal	1
6	been	1
6	history	2
6	text	1
6	from	1
6	which	3
6	since	1
6	#sequentialcaps	2
6	#lines	22
6	#maxinitial	5
6	#caplines	9
6	#startwname	1
6	#periods	5
6	#stdev	1401
6	#maxpair	5
6	#startwrubric	1
6	#commas	9
6	#endwpunct	6
6	#textlines	22
6	wordNotInVocab	48
7	arabic1digit	1
7	latter	1
7	brought	1
7	but	1
7	greater	1
7	friend	2
7	life	1
7	progress	1
7	have	1
7	has	1
7	present	1
7	known	1
7	volume	1
7	papers	1
7	with	1
7	more	1
7	house	1
7	may	1
7	must	1
7	my	2
7	hope	1
7	fourth	1
7	book	1
7	and	5
7	i	4
7	f	1
7	p	1
7	#allcapswords	8
7	less	1
7	that	1
7	the	13
7	this	1
7	be	1
7	a	2
7	or	1
7	by	2
7	point	1
7	now	1
7	year	1
7	me	2
7	in	5
7	these	1
7	is	1
7	remarks	1
7	for	1
7	personalname	1
7	old	1
7	out	1
7	part	1
7	romannumeral	2
7	of	5
7	whom	1
7	third	1
7	to	3
7	during	2
7	history	1
7	arabic4digit	1
7	which	2
7	view	1
7	his	2
7	until	1
7	before	1
7	#sequentialcaps	2
7	#lines	19
7	#maxinitial	4
7	#caplines	7
7	#startwname	1
7	#periods	9
7	#stdev	1807
7	#maxpair	5
7	#startwrubric	2
7	#commas	10
7	#endwpunct	6
7	#textlines	19
7	#endwnumeral	1
7	wordNotInVocab	33
8	arabic1digit	4
8	contents	3
8	le	2
8	himself	1
8	arabic2digit	19
8	son	1
8	count	1
8	king	1
8	character	1
8	with	1
8	arabic3digit	12
8	against	1
8	as	1
8	book	1
8	duke	2
8	and	6
8	between	1
8	page	1
8	continued	1
8	#allcapswords	21
8	to	2
8	his	5
8	placename	6
8	the	12
8	him	1
8	a	1
8	by	3
8	in	3
8	i	2
8	historical	1
8	propernoun	6
8	state	1
8	personalname	13
8	or	1
8	he	4
8	long	1
8	chapter	1
8	of	10
8	interest	1
8	h	1
8	reign	1
8	arabic4digit	2
8	takes	1
8	destroyed	1
8	#sequentialcaps	4
8	#lines	34
8	#maxinitial	4
8	#caplines	8
8	#startwname	2
8	#periods	30
8	#stdev	1603
8	#maxpair	5
8	#startwrubric	2
8	#commas	18
8	#endwpunct	7
8	#textlines	34
8	#endwnumeral	19
8	wordNotInVocab	54
9	but	1
9	contents	3
9	propernoun	15
9	le	2
9	war	2
9	defeated	1
9	battle	1
9	arabic2digit	46
9	there	1
9	army	1
9	king	6
9	with	1
9	#allcapswords	3
9	their	2
9	arabic3digit	14
9	child	1
9	beyond	1
9	against	2
9	great	1
9	both	1
9	as	2
9	duke	1
9	and	7
9	daughter	1
9	between	2
9	who	1
9	to	7
9	his	5
9	placename	6
9	crown	1
9	the	20
9	archbishop	1
9	him	4
9	under	1
9	or	1
9	by	8
9	taken	1
9	death	1
9	in	3
9	at	2
9	page	1
9	is	2
9	revolt	1
9	personalname	27
9	children	1
9	he	2
9	upon	1
9	of	13
9	received	1
9	they	1
9	from	1
9	authority	1
9	arabic4digit	3
9	church	1
9	country	1
9	before	1
9	french	1
9	#sequentialcaps	1
9	#lines	46
9	#maxinitial	2
9	#caplines	3
9	#startwname	1
9	#periods	71
9	#stdev	1318
9	#maxpair	3
9	#startwrubric	1
9	#commas	26
9	#endwpunct	2
9	#textlines	46
9	#endwnumeral	38
9	wordNotInVocab	87
10	contents	3
10	but	1
10	not	1
10	le	1
10	war	1
10	other	1
10	chapter	1
10	upon	1
10	arabic2digit	36
10	son	1
10	boy	1
10	king	3
10	political	1
10	as	1
10	arabic3digit	15
10	romannumeral	1
10	dead	1
10	and	7
10	between	3
10	origin	1
10	liberty	1
10	again	1
10	#allcapswords	7
10	influence	2
10	to	3
10	battle	1
10	his	2
10	the	22
10	or	2
10	a	1
10	by	7
10	page	1
10	are	1
10	personalname	5
10	in	2
10	at	1
10	situation	1
10	propernoun	7
10	comes	1
10	over	1
10	peace	1
10	for	1
10	grave	1
10	little	1
10	of	15
10	favour	1
10	from	1
10	arabic4digit	5
10	archbishop	1
10	after	1
10	placename	6
10	french	2
10	party	2
10	head	1
10	#sequentialcaps	1
10	#lines	40
10	#maxinitial	2
10	#caplines	7
10	#startwname	1
10	#periods	41
10	#stdev	1650
10	#maxpair	3
10	#startwrubric	2
10	#commas	17
10	#endwpunct	3
10	#textlines	40
10	#endwnumeral	28
10	wordNotInVocab	77
11	further	1
11	contents	3
11	also	1
11	le	2
11	become	1
11	c	1
11	him	1
11	arabic2digit	17
11	cast	1
11	into	1
11	count	1
11	king	4
11	with	1
11	under	1
11	princes	1
11	their	3
11	arabic3digit	42
11	according	1
11	against	1
11	great	1
11	spirit	1
11	and	7
11	modern	1
11	between	1
11	page	1
11	again	2
11	#allcapswords	3
11	pagan	1
11	to	7
11	church	1
11	his	1
11	placename	4
11	the	9
11	revolt	1
11	a	1
11	by	2
11	origin	1
11	arabic5+digit	2
11	political	1
11	death	1
11	in	4
11	at	4
11	propernoun	13
11	social	1
11	off	1
11	though	2
11	liberty	1
11	not	1
11	personalname	8
11	he	3
11	then	1
11	of	8
11	means	1
11	return	1
11	principal	1
11	does	1
11	they	1
11	arabic4digit	1
11	party	1
11	ill	2
11	archbishop	1
11	takes	1
11	plays	1
11	queen	1
11	on	1
11	#sequentialcaps	2
11	#lines	46
11	#maxinitial	4
11	#caplines	5
11	#startwname	1
11	#periods	46
11	#stdev	1490
11	#maxpair	4
11	#startwrubric	1
11	#commas	32
11	#endwpunct	2
11	#exclamationpoints	1
11	#textlines	46
11	#endwnumeral	32
11	wordNotInVocab	93
12	treatment	1
12	sons	1
12	marriage	2
12	contents	3
12	greater	1
12	world	1
12	le	1
12	defeated	1
12	himself	1
12	of	23
12	count	2
12	king	1
12	meet	1
12	with	2
12	la	1
12	arabic3digit	50
12	afterwards	1
12	romannumeral	1
12	but	1
12	against	1
12	great	1
12	name	1
12	good	1
12	as	1
12	and	5
12	things	1
12	page	1
12	a	1
12	#allcapswords	3
12	public	1
12	to	7
12	towards	1
12	the	19
12	this	1
12	purpose	1
12	arabic5+digit	5
12	by	1
12	heart	1
12	for	2
12	death	3
12	in	2
12	they	1
12	placename	3
12	propernoun	10
12	themselves	2
12	state	1
12	personalname	4
12	he	2
12	invasion	2
12	them	1
12	birth	1
12	called	1
12	at	1
12	sister	1
12	arabic4digit	1
12	his	4
12	before	1
12	french	5
12	party	1
12	queen	1
12	#sequentialcaps	1
12	#lines	46
12	#maxinitial	2
12	#quotations	7
12	#caplines	5
12	#startwname	2
12	#periods	32
12	#stdev	1486
12	#maxpair	3
12	#startwrubric	2
12	#commas	25
12	#endwpunct	1
12	#textlines	46
12	#endwnumeral	34
12	wordNotInVocab	102
13	large	1
13	contents	3
13	also	1
13	le	6
13	shall	1
13	upon	1
13	into	2
13	according	1
13	conduct	1
13	arabic3digit	33
13	j	1
13	but	1
13	principles	1
13	being	1
13	as	1
13	information	1
13	and	4
13	young	1
13	page	1
13	continued	1
13	#allcapswords	3
13	to	4
13	late	1
13	name	1
13	placename	7
13	the	21
13	council	1
13	bishop	1
13	under	1
13	division	2
13	or	1
13	by	5
13	president	1
13	six	1
13	arabic5+digit	4
13	death	1
13	in	2
13	at	5
13	propernoun	4
13	chief	1
13	applied	1
13	military	1
13	for	2
13	personalname	10
13	this	1
13	he	2
13	then	1
13	of	20
13	that	1
13	arabic4digit	2
13	kingdom	1
13	archbishop	4
13	right	1
13	though	1
13	his	1
13	french	1
13	party	2
13	three	1
13	#sequentialcaps	1
13	#lines	39
13	#maxinitial	4
13	#caplines	5
13	#periods	47
13	#stdev	1465
13	#maxpair	5
13	#startwrubric	2
13	#commas	18
13	#endwpunct	3
13	#textlines	39
13	#endwnumeral	24
13	wordNotInVocab	84
14	marriage	1
14	contents	3
14	also	1
14	le	7
14	other	1
14	defeated	2
14	english	1
14	arabic2digit	1
14	there	1
14	son	2
14	given	1
14	under	2
14	with	1
14	city	1
14	political	1
14	princes	1
14	their	1
14	arabic3digit	31
14	romannumeral	2
14	as	1
14	an	1
14	round	1
14	upon	1
14	and	7
14	daughter	1
14	over	1
14	#allcapswords	29
14	forces	1
14	to	7
14	name	1
14	placename	4
14	the	18
14	reign	1
14	arabic5+digit	4
14	him	2
14	a	2
14	by	5
14	about	1
14	page	1
14	are	2
14	causes	1
14	death	2
14	in	1
14	they	2
14	propernoun	6
14	personalname	6
14	settled	1
14	chapter	1
14	then	1
14	of	12
14	character	1
14	at	3
14	from	1
14	power	1
14	his	3
14	#sequentialcaps	2
14	#lines	40
14	#maxinitial	3
14	#caplines	11
14	#startwname	6
14	#periods	25
14	#stdev	1831
14	#maxpair	5
14	#startwrubric	2
14	#commas	19
14	#endwpunct	9
14	#textlines	40
14	#endwnumeral	21
14	wordNotInVocab	100
15	party	1
